FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160916-115911\,20160916-115911-001.nev,2016916,27,2.2450019648365,2.31701164956108
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160920-115525\,20160920-115525-001.nev,2016920,26,2.27460894307509,2.03349218441304
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160922-114442\,20160922-114442-001.nev,2016922,28,2.26126910344672,2.38829615531074
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160927-113742\,20160927-113742-001.nev,2016927,27,2.41263077482702,1.98590674187342
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160928-112906\,20160928-112906-001.nev,2016928,25,2.00771031804636,1.83022148161493
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161003-113309\,20161003-113309-001.nev,2016103,26,2.13485728312612,2.02339005369998
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161006-121138\,20161006-121138-001.nev,2016106,24,2.10594203087359,1.8638854096633
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161017-115915\,20161017-115915-001.nev,20161017,26,2.23206918634694,2.03441665672147
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161020-110717\,20161020-110717-001.nev,20161020,28,2.41678178433904,2.27362452202377
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161024-115346\,20161024-115346-001.nev,20161024,26,2.12457956951554,1.94801469580205
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161027-115430\,20161027-115430-001.nev,20161027,25,2.01410569555804,1.92197690711005
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161031-114445\,20161031-114445-001.nev,20161031,25,2.16277217201412,2.14161015731663
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161101-111628\,20161101-111628-001.nev,2016111,27,2.33357391303622,2.01398191529028
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161107-112044\,20161107-112044-001.nev,2016117,30,2.43666318331557,2.2234599118857
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161108-111910\,20161108-111910-001.nev,2016118,27,2.14745111180198,2.05346360767667
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161110-122305\,20161110-122305-001.nev,20161110,29,2.29583811137037,2.51003459131911
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161117-122618\,20161117-122618-001.nev,20161117,26,2.01429095049456,2.15440835409431
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20161121-113911\,20161121-113911-001.nev,20161121,29,2.27979112150101,2.65565700108377
