FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160119-120218\,20160119-120218-001.nev,2016119,31,2.66653137757345,1.45775069101676
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160121-120737\,20160121-120737-001.nev,2016121,29,2.68852174873729,1.95934357829648
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160126-120059\,20160126-120059-001.nev,2016126,28,2.39573148593429,2.161165671587
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160128-114646\,20160128-114646-001.nev,2016128,27,2.30704335413225,1.9704110426653
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160201-115542\,20160201-115542-001.nev,201621,30,2.49290011789287,1.96360733655663
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160202-120651\,20160202-120651-001.nev,201622,28,2.18486874481469,2.08383395190394
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160204-115929\,20160204-115929-001.nev,201624,30,2.47645220986156,2.22331152295475
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160208-114047\,20160208-114047-001.nev,201628,31,2.42140284621627,2.39335243455928
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160209-120948\,20160209-120948-001.nev,201629,28,2.12475387127936,2.08498904893979
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160211-120306\,20160211-120306-001.nev,2016211,28,2.34655392148915,1.78291724437722
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160215-120410\,20160215-120410-001.nev,2016215,28,2.20306543467032,1.84902341490526
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160216-115215\,20160216-115215-001.nev,2016216,29,2.24403555866697,2.16367732586224
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160218-114711\,20160218-114711-001.nev,2016218,28,2.21907998586446,2.07949318005992
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160222-120104\,20160222-120104-001.nev,2016222,21,1.68346078735684,1.60456781462515
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160223-114316\,20160223-114316-001.nev,2016223,26,2.06698228294184,1.89359080460887
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160225-115149\,20160225-115149-001.nev,2016225,29,2.22443640341889,1.92047943092086
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160229-120733\,20160229-120733-001.nev,2016229,30,2.56664196735466,2.17689966689535
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160301-114830\,20160301-114830-001.nev,201631,26,2.03932099460422,1.76788670874576
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160303-113932\,20160303-113932-001.nev,201633,26,2.03763998768344,2.03859211705896
