FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160404-140633\,20160404-140633-001.nev,201644,88,2.48285369989633,2.31196387325243
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160405-115403\,20160405-115403-001.nev,201645,84,2.59464253593149,2.53067075785301
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160406-120124\,20160406-120124-001.nev,201646,88,2.69826346692761,2.63912237815836
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160412-115228\,20160412-115228-001.nev,2016412,88,2.46166529439531,2.54970694024543
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160414-114255\,20160414-114255-001.nev,2016414,87,2.80079368848905,2.73788642272546
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160502-122705\,20160502-122705-001.nev,201652,87,2.84064150878278,2.79664073678016
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160505-120628\,20160505-120628-001.nev,201655,88,2.5569185123551,2.55622995447126
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-111324\,20160510-111324-001.nev,2016510,26,0.718142435903563,0.689506109240315
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-112552\,20160510-112552-001.nev,2016510,63,1.9047357223225,1.81896516940886
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160510-114611\,20160510-114611-001.nev,2016510,87,2.56308974307959,2.54059468655467
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160512-112716\,20160512-112716-001.nev,2016512,63,1.81153807351589,1.75618331166798
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160512-115333\,20160512-115333-001.nev,2016512,87,2.55222815048015,2.49303807374544
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160516-122155\,20160516-122155-001.nev,2016516,86,2.60371419258266,2.51286627312773
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160519-114110\,20160519-114110-001.nev,2016519,88,2.62311141125186,2.62445793552046
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160523-111759\,20160523-111759-001.nev,2016523,88,2.63630099443947,2.64298822579829
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160524-113204\,20160524-113204-001.nev,2016524,88,2.83754310088928,2.73891014024976
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160601-120818\,20160601-120818-001.nev,201661,86,2.4318931976614,2.45339496427374
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160606-115128\,20160606-115128-001.nev,201666,86,2.64924955073892,2.65663356955948
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160607-112733\,20160607-112733-001.nev,201667,86,2.45086884425322,2.44185130746667
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160613-113520\,20160613-113520-001.nev,2016613,86,2.4967841221852,2.44776205891859
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160616-112525\,20160616-112525-001.nev,2016616,87,2.40115493859745,2.35873667477116
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160620-112042\,20160620-112042-001.nev,2016620,87,2.3109897550601,2.3297761742392
